source,search_keyword,title,company,location,date_posted,url,first_seen
hellowork,Prévision des ventes,Key Account Manager - Functional Ingredients Food & Dph H/F,Michael Page,Neuilly-sur-Seine - 92,2026-08-28,https://www.hellowork.com/fr-fr/emplois/82779594.html,2026-08-28
hellowork,Prévision des ventes,Key Account Manager Lifestyle Adidas Paris Fr H/F,Adidas,Paris - 75,2026-08-28,https://www.hellowork.com/fr-fr/emplois/82758553.html,2026-08-28
hellowork,Prévision des ventes,Sales Manager France H/F,Locala,Paris 9e - 75,2026-08-28,https://www.hellowork.com/fr-fr/emplois/81815685.html,2026-08-28
hellowork,Prévision des ventes,Contrôleur de Gestion Junior H/F,Pret A Manger,Paris 8e - 75,2026-08-28,https://www.hellowork.com/fr-fr/emplois/77338143.html,2026-08-28
hellowork,Contrôleur de gestion retail,Contrôleur de Gestion Opérationnel H/F,Hana Group,Levallois-Perret - 92,2026-08-28,https://www.hellowork.com/fr-fr/emplois/79477759.html,2026-08-28
hellowork,Demand Planner,Stage - Analyste de Données Prévision de Ventes Pièces de Rechange - Chiffre d'Affaires Cfm56 - Leap H/F,Safran,Montereau-sur-le-Jard - 77,2026-08-28,https://www.hellowork.com/fr-fr/emplois/82739366.html,2026-08-27
hellowork,Contrôleur de gestion retail,Consultant Epm Board Freelance H/F,Apya,Paris - 75,2026-08-28,https://www.hellowork.com/fr-fr/emplois/82742270.html,2026-08-27
hellowork,Contrôleur de gestion retail,Responsable Contrôle de Gestion Achat H/F,BUT,Émerainville - 77,2026-08-28,https://www.hellowork.com/fr-fr/emplois/82748360.html,2026-08-28
linkedin,Data Analyst Retail,Analyste des solutions DATA (H/F),Interparfums,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4426617745,2026-08-28
linkedin,Demand Planner,Assortment Planning Specialist,Pandora,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4438761328,2026-08-28
linkedin,Contrôleur de gestion retail,Visual Merchandising Budget Analyst (H/F),Christian Dior Couture,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4450283233,2026-08-28
linkedin,Contrôleur de gestion retail,Senior controller,G LA DALLE® France,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4421864376,2026-08-28
linkedin,Data Analyst Retail,Stage – Assistant(e) Business Analyst – Janvier 2027,Parfums Christian Dior,"Neuilly-sur-Seine, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4441449265,2026-08-29
linkedin,Prévision des ventes,Endoluminal Sales Manager France & Benelux,Intuitive,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4450243300,2026-08-29
linkedin,Contrôleur de gestion retail,Contrôleur de gestion (H/F),Atlante,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4446769671,2026-08-29
linkedin,Contrôleur de gestion retail,Contrôleur de Gestion - Conformité F/H,Veolia,"Ecquevilly, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460318869,2026-08-29
linkedin,Contrôleur de gestion retail,Contrôleur de gestion/Contrôleuse de gestion- CDI - La Défense (92),Groupe SII,"Courbevoie, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458072797,2026-08-29
linkedin,Contrôleur de gestion retail,District Manager,Aroma-Zone,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4440623744,2026-08-29
linkedin,Contrôleur de gestion retail,Responsable De Succursale (60% comptabilité/finance) / Mode/ espagnol courant,Approach People Recruitment,,2026-08-28,https://www.linkedin.com/jobs/view/4460322692,2026-08-29
indeed,Data Analyst Retail,Business analyst - h/f,Globe Groupe,"Neuilly-sur-Seine, A8, FR",2026-08-28,https://fr.indeed.com/viewjob?jk=dead7915f993bb73,2026-08-29
indeed,Prévision des ventes,"Responsable Commercialisation & Partenariats MSP, Recharge Electrique Poids Lourd (F/H) F/H",VINCI,"Nanterre, A8, FR",2026-08-28,https://fr.indeed.com/viewjob?jk=75a844ae211e3bb7,2026-08-29
indeed,Prévision des ventes,Chefs de Produit Onco H/F,MSD,"Paris, A8, FR",2026-08-28,https://fr.indeed.com/viewjob?jk=6869c7f2918f9bbd,2026-08-29
indeed,Prévision des ventes,Manager H/F Coffee-Shop/Restauration rapide,,"Plaisir, A8, FR",2026-08-28,https://fr.indeed.com/viewjob?jk=509e8c05b025e957,2026-08-29
indeed,Prévision des ventes,Responsable de Comptes Régionaux H/F,Securitas Technology,"Suresnes, A8, FR",2026-08-28,https://fr.indeed.com/viewjob?jk=1767f25cac383e4e,2026-08-29
indeed,Demand Planner,Supply Planner,Harmattan AI,"Orly, A8, FR",2026-08-28,https://fr.indeed.com/viewjob?jk=721a9f3c86aa7be9,2026-08-29
linkedin,Contrôleur de gestion retail,Business Analyst,Christian Dior Couture,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4430133520,2026-08-22
linkedin,Contrôleur de gestion retail,Senior Consultant Opérationnel - Contrôle de Gestion - Neuilly-sur-Seine (H/F),Grant-Thornton France,"Neuilly-sur-Seine, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4426745881,2026-08-26
linkedin,Data Analyst Retail,Digital Performance Analyst (H/F/X),CELINE,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4450663237,2026-08-28
linkedin,Data Analyst Retail,Business Analyst - H/F,GLOBE GROUPE SHOPPER HOUSE,"Neuilly-sur-Seine, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458421200,2026-08-28
linkedin,Demand Planner,Analytics - Future Leaders Graduate Program,Picnic Technologies,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4404312654,2026-08-28
linkedin,Prévision des ventes,As de la vente H/F,ISAGRI,"Beauvais, Hauts-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458085027,2026-08-28
linkedin,Demand Planner,Supply Planner,Harmattan AI,"Orly, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460374120,2026-08-28
linkedin,Contrôleur de gestion retail,Responsable Contrôle de Gestion Opérations & Corporate F/H,Berluti,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4441953649,2026-08-28
linkedin,Demand Planner,Machine Learning Engineer - PRISM - Supply Chain (f/m/d),Decathlon Digital,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4449902274,2026-08-28
linkedin,Contrôleur de gestion retail,Contrôleur de gestion - CA & BI Support (H/F),Aubade Paris,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458089706,2026-08-28
linkedin,Contrôleur de gestion retail,Directeur(rice) du Contrôle de Gestion Industriel (F/H),Louis Vuitton,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4450312202,2026-08-28
linkedin,Data Analyst Retail,"Market Analyst, CoStar - Paris",CoStar Group,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4450286847,2026-08-29
linkedin,Prévision des ventes,Consultant Avant-Vente DELL F/H,Enosi RH,,2026-08-28,https://www.linkedin.com/jobs/view/4458097974,2026-08-29
linkedin,Prévision des ventes,Ingénieur avant-vente junior H/F,Sipartech,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460375623,2026-08-29
linkedin,Contrôleur de gestion retail,"Manufacturing Finance Manager, L'Oréal Consumer Products Division (CPD)",L'Oréal,"Clichy, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4426948250,2026-08-29
linkedin,Contrôleur de gestion retail,Contrôleur de Gestion – Business & Performance (F/H),UNIFY GROUP,,2026-08-28,https://www.linkedin.com/jobs/view/4458094958,2026-08-29
linkedin,Contrôleur de gestion retail,Contrôleur de Gestion International F/H,Keolis Group,"Courbevoie, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458978225,2026-08-29
linkedin,Contrôleur de gestion retail,Alternance - Chargé(e) d'Analyse Prix (F/H),Weldom,"Breuil-le-Sec, Hauts-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4422333831,2026-08-30
linkedin,Prévision des ventes,Chargé de pilotage et d'analyse de la performance commerciale Dommages,Abeille Assurances,"Bois-Colombes, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4422472005,2026-08-30
linkedin,Data Analyst Retail,Développeur MSBI,Free-Work,"Courbevoie, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460155697,2026-08-30
linkedin,Data Analyst Retail,Stage-  Coordinateur Supply & Data H/F,SFA Group,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458976034,2026-08-30
linkedin,Data Analyst Retail,International Data & Analytics Tools Manager,Aravati france,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458097884,2026-08-30
linkedin,Prévision des ventes,Ingénieur avant-vente confirmé H/F,Sipartech,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460389408,2026-08-30
linkedin,Prévision des ventes,Commercial matériel médical H/F,Antenor,"Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4446797846,2026-08-30
linkedin,Prévision des ventes,Sales Administration – Germany / France (H/F),EX NIHILO PARIS,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460372306,2026-08-30
linkedin,Demand Planner,Chargé d'ADV et Planification de production (H/F),Talents ADV-Supply,"Bois-Colombes, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4459439072,2026-08-30
linkedin,Demand Planner,Product Owner Supply Chain Expérimenté H/F FY27,EY,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4430290107,2026-08-30
linkedin,Demand Planner,Lead Architecte Supply Chain IFS,Capgemini,"Issy-les-Moulineaux, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460332041,2026-08-30
linkedin,Demand Planner,Manager EPM Anaplan/Pigment - H/F/NB,Keyrus,"Levallois-Perret, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4440785787,2026-08-30
linkedin,Demand Planner,Consultant Fonctionnel Microsoft Dynamics 365 Finance & Operations – Supply Chain (H/F),Nigel Frank International,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458097608,2026-08-30
linkedin,Contrôleur de gestion retail,Alternance - Assistant(e) Contrôleur de Gestion Opérationnel,Van Cleef & Arpels,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4449737448,2026-08-30
linkedin,Contrôleur de gestion retail,Wholesale Visual Merchandising Manager Europe - Luxury Jewellery Brand,MODE SEARCH Ltd.,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458972750,2026-08-30
linkedin,Contrôleur de gestion retail,CDD - Boutique Administration & Operations Assistant H/F,Buccellati,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458967283,2026-08-30
linkedin,Contrôleur de gestion retail,Coordinateur opérations promotionnelles H/F,Intermarché,"Bondoufle, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4435038678,2026-08-30
linkedin,Contrôleur de gestion retail,SENIOR MERCHANDISER – SOULIERS ET BIJOUX H/F,Zimmermann,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4447465799,2026-08-30
linkedin,Contrôleur de gestion retail,BPO Finance H/F,Polène Paris,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460340906,2026-08-30
linkedin,Contrôleur de gestion retail,Consultant Senior en contrôle de gestion (H/F),Primexis | Expertise-comptable et conseil opérationnel,"Puteaux, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458411079,2026-08-30
linkedin,Contrôleur de gestion retail,Responsable administratif et financier F/H,VINCI Construction France,"St.-Gratien, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460145526,2026-08-30
linkedin,Data Analyst Retail,Data Analyst Power BI / GCP H/F,NEXTON,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4423942204,2026-08-28
linkedin,Data Analyst Retail,Analyste opérationnel,Proudreed,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458970157,2026-08-28
linkedin,Prévision des ventes,Consultant Avant-Vente ERP Odoo (H/F),Nigel Frank International,,2026-08-28,https://www.linkedin.com/jobs/view/4458402591,2026-08-28
linkedin,Demand Planner,Stagiaire Analyste de données supply chain,BERGERAT MONNOYEUR,"St.-Denis, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458933747,2026-08-28
linkedin,Contrôleur de gestion retail,Contrôleur de Gestion H/F,Comptalents,"Rubelles, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460364768,2026-08-28
linkedin,Data Analyst Retail,STAGE - ASSISTANT.E GLOBAL RETAIL PERFORMANCE ANALYST (F/H/X) - JANVIER 2027,CELINE,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4441626092,2026-08-29
linkedin,Demand Planner,Senior Solution Consultant,Anaplan,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4440979765,2026-08-29
linkedin,Contrôleur de gestion retail,CONTROLEUR DE GESTION F/H,Civils de la Défense,"Arcueil, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4441953788,2026-08-29
linkedin,Data Analyst Retail,Business Data Analyst & Data Efficiency (IA Automation) F/H,Atlas Copco,"Frépillon, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4448719131,2026-08-31
linkedin,Data Analyst Retail,Stage - Analyste Filière Matières et Merceries (H/F/X) - Mode - Janvier 2027,CHANEL,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458964813,2026-08-31
linkedin,Data Analyst Retail,Intern - Marketing Data Analyst (H/F),Richemont,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458968267,2026-08-31
linkedin,Data Analyst Retail,Wholesale Merchandising Analyst Assistant (m/f/d*) – Tommy Hilfiger & Calvin Klein – Stage Janvier 2027 (6 mois),PVH Corp.,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4450601452,2026-08-31
linkedin,Data Analyst Retail,Data Analyst Junior (Stage et/ou Alternance),AppASO Group,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460346752,2026-08-31
linkedin,Prévision des ventes,Sales Manager Energy Management System and Advanced Automation Solutions,Valmet,"Nanterre, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460352745,2026-08-31
linkedin,Prévision des ventes,INSPECTEUR COMMERCIAL CONFIRME H/F,CNP Assurances,"Issy-les-Moulineaux, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460348388,2026-08-31
linkedin,Prévision des ventes,"Assistant Commercial CNPP Paris, Ile-de-France",CNPP,"Clichy, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4459412425,2026-08-31
linkedin,Prévision des ventes,Sales Developer - Industrie F/H,Deloitte,"La Défense, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4432869184,2026-08-31
linkedin,Prévision des ventes,Sales Manager,Antal Poland,"Beauvais, Hauts-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460319383,2026-08-31
linkedin,Contrôleur de gestion retail,Contrôleur de Gestion Expérimenté H/F,FAYAT Group,"Puteaux, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4448456214,2026-08-31
linkedin,Contrôleur de gestion retail,Contrôleur de gestion Performance & transformation H/F,KONE,"Trappes, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4441481409,2026-08-31
linkedin,Contrôleur de gestion retail,Contrôleur de gestion F/H,Greater Paris University Hospitals - AP-HP,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458947485,2026-08-31
linkedin,Contrôleur de gestion retail,Stock Controller - La Vallèe Village,Brunello Cucinelli,"Serris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458927825,2026-08-31
linkedin,Data Analyst Retail,CDI - Responsable projets retail et excellence opérationnelle H/F,Hermès,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4424083702,2026-08-31
linkedin,Contrôleur de gestion retail,Retail Controller Assistant -  (m/f/d*) – Tommy Hilfiger & Calvin Klein – Stage Janvier 2027 (6 mois),PVH Corp.,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4450290719,2026-08-31
linkedin,Contrôleur de gestion retail,Responsable Contrôle de Gestion (H/F),Comptalents,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4385122185,2026-08-31
linkedin,Data Analyst Retail,Consultant Technique Power BI,WHIZE,"Neuilly-sur-Seine, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458974664,2026-09-01
linkedin,Prévision des ventes,Manager commercial (H/F),UPTOO,"Paris, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4438474626,2026-09-01
linkedin,Prévision des ventes,Commercial MICE F/H,GL events,"St.-Denis, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4460340930,2026-09-01
linkedin,Prévision des ventes,Responsable de secteur Tourisme F/H,Bridgestone EMEA,"Rungis, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4450275545,2026-09-01
linkedin,Contrôleur de gestion retail,une ou un responsable de la Plateforme Administrative et Financière,Beauvais et son Agglo,"Beauvais, Hauts-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4457260617,2026-09-01
linkedin,Contrôleur de gestion retail,Senior Analyst FP&A Groupe F/H,Keolis Group,"Courbevoie, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4458980083,2026-09-01
linkedin,Contrôleur de gestion retail,Responsable du contrôle budgétaire CDD F/H,Thales,"Vélizy-Villacoublay, Île-de-France, France",2026-08-28,https://www.linkedin.com/jobs/view/4432400282,2026-09-01
